comment,label
"Kinh thật, mười mấy triệu 1 chiếc điện viền dày, màn hình nhỏ. Apple lại quá coi thường ifan rồi",negative
"Có đến IP 2 tỷ thì cũng là để quay phim chụp ảnh, nghe gọi lướt web và vào mạng XH là hết chứ đừng nói là IP2020. Chả để làm gì cả",negative
"Nhìn như mấy cái điện thoại thế kỉ trước, nhiu tiền đó để mua mấy cai flagship tàu vừa có 5G ngon hơn.",positive
Hàng năm 2014 đem ra bán hay sao mà xấu quá.,negative
Lại ế chỏng vó,negative
"Giá quá cao cho 1 sp của 4 năm về trước, đc mỗi con chíp còn lại chỉ dc 4/10 điểm.",negative
Chờ mấy ngày nữa mua. Ham chi sớm vài ngày Cò Vạc nó ăn mấy triệu bạc. Có phải hàng hiếm đâu mà ham hố.,neutral
"Quá thơm. Cần chiếc nhỏ gọn mà vẫn mạnh mẽ, Chiếc se2 này ra là chuẩn bài",positive
Dịch bệnh ăn còn chả có lo đâu sài đt sang,negative
"5 inch còn thấy nhỏ huống hồ chỉ có 4,7 inch. Táo đi đi lùi.",negative
# ip 7 hơi xưa.Thêm tai thỏ thì ok.,negative
Vậy mà mình có ý định bán XS để mua. Đồn đoán thì đẹp lắm cơ.,positive
nó sẽ ế vì quá nhỏ trong thời buổi này,negative
"Ơ, sao đang cấm bay, cách ly khi về nc mà có hàng xách tay dòng mới này nhỉ cả nhà??",neutral
"Nhìn cái giá, thôi để mua xs max lướt ngon hơn",negative
Xách tay đi đường nào về vậy trời??? Tàu bay quốc tế chưa cho bay mà mang được từ Hồng Kong về ngay trong đêm là quá giỏi!,neutral
Đang hóng mấy anti ip và mấy a cuồng ip chê bai và tán thưởng....hahahha,neutral
"16,5tr đồng thì mua luôn iphone 11 like new hoặc iphone xs max sài cho rồi",positive
Đẹp nhưng đắt. Vẫn dùng ip6s 128gb ngon.,positive
đây là iPhone 8 được tân trang và đổi tên thôi. Dù gì thì đàn dê tế thần vẫn đông lắm,neutral
Điện thoại dành cho người hoài cỗ,neutral
Đến lúc đổi cái 5s rồi,neutral
Tầm 10tr trở lại thì còn được.,positive
Ăn dày như toy vn sớm muộn gì cũng phá sản thôi. Mình chỉ mua ip 7 để kết nối apple carplay. Thân!,neutral
Kiểu là giải quyết linh kiện tồn kho do đặt hàng quá lố vậy.,negative
Mua XS cũ 99% sài còn đỉnh hơn máy này.,negative
11tr tính ra cũng được. cho ai thích nhỏ gọn mà mạnh mẽ ko loè loẹt.,neutral
Thời buổi này có ai bỏ tiền hơn 10tr lại đi mua con điện thoại màn hình 4.7inch? Nhìn vào lỗi thời. Không có điểm nhấn gì đặc sắc. Haiz....,negative
Đưa logo xuống giữa lưng thế cầm chả che hết mất à,negative
Vẫn chỉ yêu xsmax,positive
Kiểu này thì mấy anh android 10-15 củ bán cho ai ?,neutral
Team khoe đt vs chụp tự sướng trước gương gét cay gét đắng máy này,neutral
Với tôi thì 2 sản phẩm như OnePlus 8Pro hoặc ASUS ROG PHONE 2 là vô đối.,positive
(Product) RED năm nay đóng góp cho Covid 19 mà trên trang chủ của Apple có ghi như vậy.,neutral
Nhìn như iPhone 6s.,neutral
"Bao ngày mẹ ngóng, bao ngày mẹ trong, Giờ đã được đưa về rồi.",positive
Bán chạy ở đâu chứ ở VN có lẽ là sẽ bán được ít thôi. Trả góp thì cũng phải mua cái đắt nhất :v,negative
Không mua! Vì mình đã có Note dùng quá đã,negative
"Tôi thấy ""nội thất"" quá ổn. Với cả tôi thích cảm biến vân tay hơn nhận diện khuôn mặt. Điểm trừ duy nhất của em này là thiết kế.",neutral
"Chắc chắn sẽ cháy hàng, vì cũng tầm giá với đt cận cao cấp Tầu. Đt Tầu chỉ to, cục sạc điện nhanh, nhưng giá trị vẫn là đồ Tầu.",positive
Thời buổi bây giờ còn cái viền như vậy. Mà còn có người tung hô các kiểu. Toàn là hàng tồn kho đem thế chip mố vô mà cũng ham. Bó tay,negative
"cùng giá tiền với các sản phẩm khác trên thị trường thì xài apple bền hơn chứ mình không nói tới thương hiệu, hay khoe mẽ, chỉ nói về ""chất lượng hàng Mỹ""",neutral
Đúng tiêu chuẩn NGHE GỌI GỌN,neutral
"Mẫu này tràn viền 5,5 inch là đẹp",positive
Tôi sẽ ko bỏ số tiền ra để mua 1 chiếc điện thoại có thiết kế quá cũ mà ko có thay đổi gì nhiều như vậy,negative
"Đến chịu nhà Táo, có 1 thiết kế mà sài nát các đời máy",negative
Rồi xong mợ nào yêu touch id ghét tai thỏ thì mua đê,neutral
"Như vậy giống như bản nâng cấp cấu hình của IP8 nhưng có giá ngang, thậm chí rẻ hơn IP8 chính hãng hiện nay.",neutral
Không biết về đến Việt Nam giá là bao nhiêu nhỉ? Tích tiền làm 1 con,positive
Khi cả thế giới dần tối ưu hóa màn hình vô cực thì ip quyết định ra mắt ip8 phiên bản 2 để bán nốt số phụ kiện chưa kịp thanh ký nốt,neutral
"Quá ok, giá này là giá huỷ diệt. Có 2 sim luôn. Vừa mạnh vừa gọn vừa già thấp. SE 2020 sẽ gẫy bão. Tớ cũng sẽ mua 1 cái...",positive
Thật sự là quá thất vọng Apple ơi!!! Lại là 1 bước lùi thời hiện đại.,negative
"Màn HD 4,7 in,",neutral
"Tưởng đâu thiết kế giống 5s, hay SE đời đầu thì còn hứng thú, bo tròn cạnh như thế này thì thôi, tiếp tục samsung, chờ sony!",negative
Quá được! Quất luôn thôi AE. Nếu giá ~ 9 củ,positive
"Đẹp đấy, màn không tai thỏ đỡ dị tật..",positive
"Nếu con này gắn mác là Xiao mi, huawei thì có giá bao nhiêu nhỉ? Khoảng 4,2 triệu chăng?",neutral
Hãng còn tồn nhiều linh kiện ip 8 nên chỉ cần bỏ cái chip a13 lên main là thành iphone Se 2020.giá này ngta sẽ tìm mua xr mới hay xsmax cũ,positive
Những ai vừa mua iPhone 8 sẽ tiếc đứt ruột. Giá tương dương nhưng cấu hình ăn đứt iPhone 8.,negative
"Apple tung ra mẫu iPhone mới với chip giống iPhone 11 nhưng dùng tên gọi cũ và có: ""giá khởi điểm chỉ 399 USD"". Nhẹ nhàng chỉ có 400$ thôi.",neutral
"Nếu là trước dịch nCoV-19 thì ngon đấy, nhưng ra tầm này thì khó bán. Sau dịch 299USD là đẹp.",negative
Giải phóng hàng tồn.,neutral
K như mong đợi rồi. Next thôi,negative
"Con này 9trieu là có khối người hốt, 12 thì chơi chát",negative
iPhone 12 sắp ra mà tui vẫn còn xài IPhone 7. Tui nể tui ghi,neutral
Mẫu nàu giống iphone XR đúng hơn,neutral
Sao không giữ thiết kế bo viền nam tính như SE cũ nhỉ. Nhìn kiểu này giống ip8 quá không thích. ,negative
"vỏ không khác iPhone 6,7,8 giống bình cũ rượu mới hơn. mình đang dùng con 7plus thấy ổn hơn con mới này.",neutral
Thất vọng toàn tập. Đang chờ SE giống form cũ nhưng phải là tai thỏ/tràn viền. Biến thành con 8 ghẻ thì đổi làm gì.,negative
Hàng 2016 upgrade lại thành 2020?,neutral
Thời Covid 19 này sài cảm biến vân tay vậy mà lại hay =)),positive
Hứa hẹn sẽ đắc hàng!,positive
"Không thích thiết kế bo cong cạnh, nếu cạnh như SE cũ thì đẹp hơn.",positive
Kéo cái logo mặt sau ra giữa thành đt mới.,neutral
"Mấy e 7,8 bán ế tân trang lên hả các ông. Tôi cứ sài con 6s vẫn ổn.",negative
"Ruột 11, vỏ 8, cam XR. Hết!",neutral
"Hết ý tưởng, giờ vẫn ko dùng màn hình tràn viền thì dự là sẽ khai tử sớm thôi ...",negative
"Thất vọng quá. Tưởng thiết kế vuông vức mạnh mẽ như ngày xưa chứ. Cái này là ip7,8 gì mà, khác gì dâu. Cũng may là Mình vẫn còn 1 bộ sưu tập iphone SE 32gb, 64gb, 128gb zin xị , ko xướt quá đẹp.",negative
"Giá vậy quá hợp lý, sắm 1 chiếc thôi",positive
"Thất bại về thiết kế,thiếu các chức năng quan trọng,được mỗi con chip.Dự đoán là sẽ thất bại thảm hại,về việt nam không dưới 10 triệu,giá đó người ta có thể mua iPhone cũ mà còn ngon hơn,hoặc mua android mới cho lành",negative
Vậy mua iphone 8 đi cho rồi,neutral
chả có gì hay cả .. nhưng mức giá 12tr thì quả là đắt ..,negative
Ui cái cấu hình nản toàn tập,negative
"Không thấy ai nói mua, hay chờ iPhone 12 mắc nhất?",negative
"Các anh cứ cải nhau suốt làm gì không biết, cứ chờ xem 2 3 tháng nữa sẽ như thé nào cũng đâu muộn. Ai thích và thấy hợp túi tiền thì hốt em nó về thôi.",neutral
"Đang dùng SE cũ, rất thích mấu SE 2020 nhưng chờ người dùng bán lại đã vì không có kinh phí.",positive
ip 7 mà se gì trời chỉ là đổi tên còn bê nguyên thiết kế vào,negative
Ở đâu không biết chứ bán ở VN ế chắc. Vì người dùng iphone ở VN đã chơi kaf chơi dòng đắt tiền nhất của apple.,negative
"Riêng tôi thì hơi bị ưng cái thiết kế này vì màn ko có... tai gì gì đó. Tiếc là giá vẫn hơi ""chua"" một tí. Nếu có điều kiện, sẽ tậu em nó về làm máy phụ.",positive
"Ko đẹp bằng SE cũ, nhìn rất men.",negative
Tầm này mua con iphone xs cũ hay samsung s10e ngon hơn,neutral
Đang covid mà apple tung ra cái ip nhìn chung ko thể tăng doanh thu dc,negative
"Ngoại hình giống con Ip6, con này sẽ nói bước theo Ip5 SE thôi",neutral
Thế này thì các bạn định mua máy android vì không đủ tiền mua iphone 11 lại có thêm 1 lựa chọn mới là iphone SE rồi.,neutral
Nhìn chung thì vẫn đắt chưa hợp túi tiền của mình,negative
Em này mà có thêm 5G nữa là ok.,positive
"iPhone SE mới cũng tốt đấy, nhưng giá có thêm bản Plus với màn hình 5.5 inch thì trải nghiệm thực tế sẽ dễ dàng và thoải mái hơn (Ý kiến cá nhân!).",positive
Kiểu như linh kiện còn tồn lại xong lắp ráp thành cái đt để xả cho hết đồ cũ vậy,negative
Vì iphone 8 ế ẩm nên ra chiêu này để bán nốt vỏ với màn hình đây,negative
"Trông giống con ip7 hơn, rất tiếc mình mới mua con SS Note 8 rồi, hẹn Apple dịp khác nhé",negative
Super Ending (SE) chăng?,neutral
con này chỉ đáng giá 6 triệu đồng ( giá cao vì cộng thêm chi phí quảng cáo ),negative
"Ước có 5.5 inch thôi, 4.7 thì bé quá",negative
"Con này mà rơi xuống Hồ, hai năm sau vớt lên dùng bình thường cũng nên",neutral
"Đã đến lúc cho con iphone 6 đang sài về vườn rồi. :v Cơ mà 12tr thì khá chát so với khả năng của em, thôi thì chờ vài tháng cho giá giảm bớt rồi mua vậy. :v",positive
"Giờ mà HD và 4.7inch. Giải trí giờ cũng phải có ""cái nhìn""!!!",negative
Cái này giống kiểu ip8 ế quá mà. Nên thay con chip vào r bán tiếp. Tương lai chắc ipXr sẽ thành thế hệ SE tiếp theo.,negative
Tại sao k làm tràn viền nhưng màn vẫn 4.7 inch thì máy nhỏ gọn biết bao. Hóng mãi chẳng thấy nhà sx nào làm vậy,negative
"Tận dụng đồ tồn kho nhét thêm cái chip, bán cho người chơi game! Mất cả đẳng cấp",negative
"Cũng đc, nếu là mình, mình sẽ mua nếu giá 8 triệu. Quan trọng là nhỏ gọn, 2 sim.",positive
Mua 2 cái 2 mầu,positive
tầm này tiền mua cái note cũ xài max phê,positive
"Không đâu như ngành hàng đt, hàng được cho là đẳng cấp với giá đắt đỏ thì lại đi ngược xu thế về thiết kế lẫn cấu hình!",neutral
Có màn hình 6.5 inch nữa thì nhiều người mua hơn,positive
Ngoại hình giống IP8 thì ko thích lắm. Thích giống SE hơn.,negative
Quá đã.,positive
"Ít nhất camera cũng phải kép cho nó hiện đại chứ, cấu hình quá được nhưng ngoại hình thì không được rồi.",negative
Gần 10 triệu với cái viền dày cộp của 10 năm trước. Mua rồi khoe làm sao,negative
Về đến Việt Nam là bao nhiêu tiền thì chưa thấy nhắc đến nhỉ?????,neutral
"Giống iphone 6,7,8 nhỉ.",neutral
Việt nam bán 9triệu thì ngon. 9 triệu là hơn mức thu nhập trung bình của người Viet cho 1 chiếc máy tầm trung.,positive
"Cá nhân mình vẫn thích thiết kế của 5S nhất, con này đáng lẽ vẫn để thiết kế như SE 1, màn hình lên 4.4 hoặc 4.5 là ngon nhất.",positive
"Không thích! Mấy người Việt Nam quan tâm gì đến chip A13, trông vỏ không bắt kịp thời đại, không đẹp, không camera hoành tráng là sẽ sỹ không mua! )",negative
thời nào mà còn dùng đt ntn,neutral
Chở em nó lâu. Cái SE mình đang xài lâu quá rồi!,positive
"Cách Pr đỉnh nhất của Apple là ""nói một đằng ra một nẽo""",neutral
Tiền đâu nữa mà nghĩ đến SE với siếc,neutral
"Bạn gái kêu mình đổi Ip cho cô ấy định vị. Mình bảo chờ Ip SE mới, chờ lâu cô ấy không vui. Rồi hôm nay cũng đến. Tin vui bạn gái đây rồi!",positive
"1 nỗi thất vọng tràn trề cho mẫu iphone Se2020 ,, sẽ không ai mua đâu ,, tui đang xài iphone luôn nhé ,, đừng bảo tui là sungFan hay ifan gì nhé",negative
Chúc mừng Fan Apple được dùng Iphone 8 ôn kỉ niệm cũ.,positive
Tinh tế dự đoán giá về Việt Nam bản thấp nhất là 12tr . Ui ......cái giá .....rẻ !!!,positive
"Thay chíp với 1 ít linh kiện gì đó đó, ổng lại đẩy đc mớ hàng tồn kho cách đây mấy năm.",neutral
Có ai đặt hàng con iphone này không ?.............Tôi hỏi lần nữa có ai đặt hàng con iphone này không để tôi còn biết báo cáo với bên apple.,neutral
"Chỉ là 1 chiếc iPhone 8 nâng cấp pin và chíp. Không camera kép, không màn hình tràn viền, không loại bỏ nút home. Apple hết ý tưởng",negative
Nhìn có khác gì ip6 đâu nhỉ?,neutral
"Omg giờ này còn xài màn 4.7 HD, camera cùi mà giá đắt ",negative
"OK, vậy là ngon rồi, đủ với những gì tôi cần, giờ còn chờ bán chính thức tại VN nữa thôi....",positive
Và cái giá chính hãng như thế nào? Cái cần không thấy nói.,neutral
Mời các ifan vào bình luận chứ mình chưa có ấn tượng gì,negative
"Có mỗi con chip và hai sim là đáng giá, còn lại thì vãn cứ ế ở VN tôi thôi.",negative
Sẽ thất bại tại vn,negative
Với cái giá tiền của chiếc iPhone nầy thì để mua con iPhone Xr còn hơn .,positive
Chỉ dành cho ai không ngại trả lời câu hỏi Ai-phôn 8 mới à?,neutral
"một cái thiết kế năm này qua năm khác, team thiết kế của Apple hình như chỉ lên phi thuyền và ngủ hay sao ấy.",negative
"Nếu cùng tầm giá, giống kiểu dáng thì bạn sẽ mua iPhone SE ""mới"" hay iPhone 8?",neutral
